GDC_Aliquot_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-BP-4353-01A-02D-A97C-36	chr1	17001	1445000	654	-0.172884
TCGA-BP-4353-01A-02D-A97C-36	chr1	1445001	1497000	50	-1.388076
TCGA-BP-4353-01A-02D-A97C-36	chr1	1497001	4171000	2490	-0.166642
TCGA-BP-4353-01A-02D-A97C-36	chr1	4171001	5030000	858	-0.135922
TCGA-BP-4353-01A-02D-A97C-36	chr1	5030001	5199000	168	-0.098388
TCGA-BP-4353-01A-02D-A97C-36	chr1	5199001	8406000	3202	-0.143296
TCGA-BP-4353-01A-02D-A97C-36	chr1	8406001	8834000	426	-0.097835
TCGA-BP-4353-01A-02D-A97C-36	chr1	8834001	12014000	3176	-0.139987
TCGA-BP-4353-01A-02D-A97C-36	chr1	12014001	14734000	2316	-0.113244
TCGA-BP-4353-01A-02D-A97C-36	chr1	14734001	16603000	1831	-0.143113
TCGA-BP-4353-01A-02D-A97C-36	chr1	16604001	16609000	5	-0.404883
TCGA-BP-4353-01A-02D-A97C-36	chr1	16609001	16615000	6	-0.445484
TCGA-BP-4353-01A-02D-A97C-36	chr1	16615001	16629000	14	-0.437510
TCGA-BP-4353-01A-02D-A97C-36	chr1	16629001	16646000	17	-0.509016
TCGA-BP-4353-01A-02D-A97C-36	chr1	16646001	18864000	2074	-0.149418
TCGA-BP-4353-01A-02D-A97C-36	chr1	18864001	34137000	15118	-0.127701
TCGA-BP-4353-01A-02D-A97C-36	chr1	34137001	42415000	8223	-0.116597
TCGA-BP-4353-01A-02D-A97C-36	chr1	42415001	45164000	2740	-0.120786
TCGA-BP-4353-01A-02D-A97C-36	chr1	45164001	45182000	18	-0.881717
TCGA-BP-4353-01A-02D-A97C-36	chr1	45182001	48731000	3510	-0.108510
TCGA-BP-4353-01A-02D-A97C-36	chr1	48731001	49940000	1199	-0.069948
TCGA-BP-4353-01A-02D-A97C-36	chr1	49940001	53288000	3344	-0.099120
TCGA-BP-4353-01A-02D-A97C-36	chr1	53288001	55487000	2192	-0.124161
TCGA-BP-4353-01A-02D-A97C-36	chr1	55487001	89013000	33212	-0.085273
