cg00000292	0.807361954079694
cg00002426	0.213022476907078
cg00003994	0.376504693122979
cg00005847	0.747715412608668
cg00006414	0.0311006810776356
cg00007981	0.0219015521959162
cg00008493	0.986779979717439
cg00008713	0.0121380635552061
cg00009407	0.0135990144313756
cg00010193	NA
cg00011459	0.924738711837537
cg00012199	0.0128611195982959
cg00012386	0.0343884858892789
cg00012792	0.0215227435081759
cg00013618	0.835254911357151
cg00014085	0.016835070181738
cg00014837	0.970248315016335
cg00015770	0.245895505684068
cg00016968	0.592132142720919
cg00019495	0.0625337706859362
cg00020533	0.966998259015698
cg00021527	0.024598929385653
cg00022606	NA
cg00022866	0.7710137811306
cg00024396	0.0289966060106055
cg00024812	0.0205201604666742
cg00025138	0.0110017650163707
cg00025991	0.558932606808005
cg00027083	0.089532836706769
cg00027674	0.1938838078127
cg00029826	0.0673277768056751
cg00029931	0.26277664952123
cg00030047	0.551019909703876
cg00031162	0.753010804538058
cg00032227	0.0153548902549657
cg00032666	0.854392083704549
cg00033516	0.0790885322079629
cg00033773	0.905290517965084
cg00034039	0.102106690411702
cg00035347	0.623334044041262
cg00035623	0.0315122641902773
cg00037763	0.951291386721823
cg00037940	0.926044383411734
cg00040861	0.016389682915801
cg00040873	0.101399198601856
cg00041575	0.569246143211352
cg00042156	NA
cg00043004	0.328318072225089
cg00043080	0.933274529972566
cg00044245	0.0584042480141544
cg00044729	0.913907680122174
cg00047050	0.0431397650925159
cg00047469	0.0411293823805007
cg00049986	0.146872457522601
cg00050312	NA
cg00051623	NA
cg00051979	0.0392363919867871
cg00053292	0.0263451905768314
cg00053647	NA
cg00054706	0.0232791307128439
cg00055233	NA
cg00056767	0.0155441937211922
cg00057593	0.599739719341033
cg00058938	0.374168769533411
cg00059225	0.360551552104737
cg00059424	0.0148730784622263
cg00059740	0.0118613108803409
cg00059930	0.769109415401169
cg00060762	0.0658086425551302
cg00060882	NA
cg00061059	0.032759466170135
cg00061629	0.453989421274155
cg00062776	0.986357304137271
cg00063144	0.918523839406413
cg00065385	0.972213607259818
cg00065408	0.0223128674901076
cg00066153	0.957236920132426
cg00066816	0.222234559852947
cg00067471	0.143509348289874
cg00069261	0.0828769754792129
cg00071250	0.711280638822961
cg00071998	0.0148251890449671
cg00072216	0.0121920539579474
cg00073650	NA
